idNode,Dejicstra,Levit,AstarEuklid,AstarManh,AstarCheb
1151094370,0.10364198684692383,10.23756194114685,0.05917501449584961,0.0752570629119873,0.07038712501525879
1576292883,0.0844578742980957,9.04873514175415,0.04907584190368652,0.0556797981262207,0.06545305252075195
1576292962,0.07683205604553223,8.916817903518677,0.08999991416931152,0.08059096336364746,0.08435702323913574
1576293045,0.08831095695495605,10.465002059936523,0.09151721000671387,0.08018088340759277,0.08661079406738281
1576293120,0.12656283378601074,8.45350193977356,0.09832096099853516,0.09108209609985352,0.09495282173156738
1576293210,0.08130502700805664,10.310903072357178,0.08410906791687012,0.0788581371307373,0.08091902732849121
1576293381,0.11969399452209473,8.645939111709595,0.11801791191101074,0.11659908294677734,0.0945889949798584
1576293489,0.09899497032165527,8.893962860107422,0.09731698036193848,0.09952092170715332,0.10097002983093262
1576293634,0.13582396507263184,9.55155897140503,0.12638211250305176,0.1290268898010254,0.11839580535888672
1910265787,0.07986593246459961,12.602752923965454,0.08789181709289551,0.0974130630493164,0.08706283569335938
1895586354,0.1733999252319336,9.780018091201782,0.14185786247253418,0.1436169147491455,0.17668986320495605
1895586664,0.010628938674926758,11.684941053390503,0.008610010147094727,0.008297920227050781,0.011516094207763672
1569742426,0.12667202949523926,9.426935911178589,0.10693597793579102,0.11014103889465332,0.12685704231262207
1569742549,0.13353800773620605,9.832006931304932,0.1164700984954834,0.11362981796264648,0.09107494354248047
1569742668,0.10110902786254883,11.954699993133545,0.07902002334594727,0.09059810638427734,0.0933680534362793
1569742836,0.10109305381774902,10.28468108177185,0.10792994499206543,0.08089494705200195,0.10960602760314941
1569742976,0.08088397979736328,12.337585926055908,0.09464597702026367,0.09227800369262695,0.07084393501281738
1569743166,0.09969401359558105,10.8888418674469,0.13326716423034668,0.11342000961303711,0.10888099670410156
1569743685,0.09272408485412598,10.668106079101562,0.09961891174316406,0.10456585884094238,0.092864990234375
4312819444,0.04476594924926758,11.754937887191772,0.05369901657104492,0.04057598114013672,0.06296110153198242
